step,actual_error,pred_error,intr_reward,is_noisy
13973,0.0012036027619615197,-7.008390426635742,-0.2867851257324219,False
13974,0.0011959770927205682,-6.91156005859375,-0.18360424041748047,False
13975,0.0012449725763872266,-6.94852352142334,-0.2606844902038574,False
13976,0.0012776682851836085,-6.938615322113037,-0.27667903900146484,False
13977,0.0012224316596984863,-6.953220367431641,-0.24712467193603516,False
13978,0.0012828949838876724,-6.9451518058776855,-0.287294864654541,False
13979,0.0012642676010727882,-6.987689971923828,-0.315218448638916,False
13980,0.0012833273503929377,-6.902220249176025,-0.24469995498657227,False
13981,0.0013055759482085705,-6.976587772369385,-0.3362421989440918,False
13982,0.0013143798569217324,-6.840637683868408,-0.20700788497924805,False
13983,0.0012347769225016236,-6.959639549255371,-0.2635841369628906,False
13984,0.0013340675504878163,-6.856706619262695,-0.23793315887451172,False
13985,0.001302407938055694,-6.938715934753418,-0.2959427833557129,False
13986,0.0013316922122612596,-6.8760528564453125,-0.25549888610839844,False
13987,0.0013215752551332116,-6.919825553894043,-0.29165124893188477,False
13988,0.0012605434749275446,-7.0100226402282715,-0.33460330963134766,False
13989,0.0013074615271762013,-6.999050617218018,-0.36014747619628906,False
13990,0.0012821984710171819,-6.8835625648498535,-0.22516298294067383,False
13991,0.0012521931203082204,-6.966772079467773,-0.2847113609313965,False
13992,0.0013110555009916425,-6.894025802612305,-0.25786542892456055,False
13993,0.0013015249278396368,-6.963019847869873,-0.31956911087036133,False
13994,0.0012962641194462776,-7.003698825836182,-0.356201171875,False
13995,0.0012769006425514817,-6.946722030639648,-0.28418540954589844,False
13996,0.0012234898749738932,-7.01799201965332,-0.3127613067626953,False
13997,0.0012300765374675393,-7.058806896209717,-0.35894060134887695,False
13998,0.0012517537688836455,-6.964897155761719,-0.2824859619140625,False
13999,0.001211868249811232,-6.984613418579102,-0.26984596252441406,False
14000,0.0011274366406723857,-6.89050817489624,-0.10358619689941406,False
14001,0.0012016640976071358,-6.859799385070801,-0.1365833282470703,False
14002,0.001271231914870441,-6.898896217346191,-0.23191356658935547,False
14003,0.0011433652834966779,-6.894805431365967,-0.12190008163452148,False
14004,0.0013687452301383018,-6.890788555145264,-0.29765796661376953,False
14005,0.0012853724183514714,-6.871889591217041,-0.21596050262451172,False
14006,0.0013368461513891816,-6.895841598510742,-0.2791471481323242,False
14007,0.0013516953913494945,-6.859488010406494,-0.2538318634033203,False
14008,0.0013328851200640202,-6.88161039352417,-0.2619509696960449,False
14009,0.0013519680360332131,-6.857484817504883,-0.2520303726196289,False
14010,0.001341822906397283,-6.8343377113342285,-0.22135639190673828,False
14011,0.0013391183456405997,-6.895677089691162,-0.28067970275878906,False
14012,0.0013469052501022816,-6.838983535766602,-0.2297801971435547,False
14013,0.0013270011404529214,-6.862614154815674,-0.23853397369384766,False
14014,0.001354337320663035,-6.8651909828186035,-0.2614860534667969,False
14015,0.0013378881849348545,-6.889143466949463,-0.2732276916503906,False
14016,0.001339527196250856,-6.860322952270508,-0.24563074111938477,False
14017,0.0014349656412377954,-6.964155197143555,-0.41823768615722656,False
14018,0.0013457461027428508,-6.983640193939209,-0.37357616424560547,False
14019,0.0014680869644507766,-6.942168235778809,-0.4190540313720703,False
14020,0.001393659389577806,-6.959810256958008,-0.3847050666809082,False
14021,0.0013694152003154159,-7.003462791442871,-0.41082143783569336,False
14022,0.0013550271978601813,-6.990449905395508,-0.3872537612915039,False
14023,0.001330345869064331,-6.932645797729492,-0.3110809326171875,False
14024,0.0013148235157132149,-6.931997776031494,-0.2987051010131836,False
14025,0.001370395184494555,-6.91526985168457,-0.32334327697753906,False
14026,0.0013950775610283017,-6.8033037185668945,-0.22921514511108398,False
14027,0.0013802498579025269,-6.85362434387207,-0.2688579559326172,False
14028,0.0013376995921134949,-6.8905463218688965,-0.2744898796081543,False
14029,0.001315935980528593,-6.898776531219482,-0.266329288482666,False
14030,0.0013124765828251839,-6.895679950714111,-0.2606019973754883,False
14031,0.0008076583035290241,-6.119174957275391,1.0,False
14032,0.000814375642221421,-6.676563739776611,0.43529796600341797,False
14033,0.0008130656206049025,-6.882016658782959,0.23145294189453125,False
14034,0.0008149067289195955,-6.83738899230957,0.2738213539123535,False
14035,0.0008197397110052407,-6.965019226074219,0.14028549194335938,False
14036,0.0008620437583886087,-6.946640491485596,0.10840463638305664,False
14037,0.0008410453447140753,-6.884181022644043,0.19549560546875,False
14038,0.0008888278971426189,-6.868531227111816,0.15595149993896484,False
14039,0.0008569485507905483,-6.874061584472656,0.1869049072265625,False
14040,0.0008485428406856954,-6.919123649597168,0.1516885757446289,False
14041,0.000835517595987767,-6.860621452331543,0.22564172744750977,False
14042,0.0008201622986234725,-6.894407749176025,0.21038198471069336,False
14043,0.0008973244694061577,-6.867176055908203,0.14780330657958984,False
14044,0.0008304885122925043,-6.905484676361084,0.18680858612060547,False
14045,0.0008829189464449883,-6.880390167236328,0.1507549285888672,False
14046,0.0008199375588446856,-6.90360689163208,0.20145654678344727,False
14047,0.0007621675613336265,-6.881943225860596,0.29608964920043945,False
14048,0.0005711415433324873,-6.918152332305908,0.5479717254638672,False
14049,0.0005435974453575909,-6.913232803344727,0.6022310256958008,False
14050,0.0005380911170504987,-6.908003807067871,0.6176223754882812,False
14051,0.0005377514753490686,-6.813508033752441,0.7127480506896973,False
14052,0.0005442607798613608,-6.847043514251709,0.6672029495239258,False
14053,0.0005431398167274892,-6.8966064453125,0.6196980476379395,False
14054,0.0005387275014072657,-6.884001731872559,0.640444278717041,False
14055,0.0005306624225340784,-6.873940944671631,0.6655607223510742,False
14056,0.0005664267227984965,-6.947774887084961,0.5266242027282715,False
14057,0.000568307121284306,-6.860131740570068,0.6109585762023926,False
14058,0.0005685195792466402,-6.866409778594971,0.6043076515197754,False
14059,0.0005710297846235335,-6.854234218597412,0.6120853424072266,False
14060,0.000571301905438304,-6.9169697761535645,0.5488739013671875,False
14061,0.0005694783758372068,-6.905306339263916,0.5637288093566895,False
14062,0.0005701046902686357,-6.970053195953369,0.49788475036621094,False
14063,0.0005704393261112273,-6.946702003479004,0.5206503868103027,False
14064,0.0005700861220248044,-6.917543411254883,0.5504269599914551,False
14065,0.0005687946104444563,-6.862409591674805,0.6078248023986816,False
14066,0.000568379124160856,-6.91619873046875,0.5547652244567871,False
14067,0.0005687553202733397,-6.912120342254639,0.5581831932067871,False
14068,0.0005696216248907149,-6.910353183746338,0.5584311485290527,False
14069,0.000570833042729646,-6.824974060058594,0.6416893005371094,False
14070,0.0005699980538338423,-6.898986339569092,0.5691385269165039,False
14071,0.0006382322171702981,-6.913819789886475,0.4414229393005371,False
14072,0.0006135062430985272,-6.9362006187438965,0.45849084854125977,False
14073,0.0006321924738585949,-6.851543426513672,0.5131926536560059,False
14074,0.0006266460404731333,-6.841330051422119,0.5322041511535645,False
14075,0.0006253704195842147,-6.841563701629639,0.5340051651000977,False
14076,0.0006356945377774537,-6.975417137145996,0.3838033676147461,False
14077,0.0006135220173746347,-6.930367946624756,0.4642977714538574,False
14078,0.0006281004170887172,-6.883059978485107,0.4881596565246582,False
14079,0.0006281248643063009,-6.839241981506348,0.5319390296936035,False
14080,0.0006231330335140228,-6.884551048278809,0.494596004486084,False
14081,0.0006354568176902831,-6.873142242431641,0.4864516258239746,False
14082,0.0006102216430008411,-6.9518818855285645,0.4481692314147949,False
14083,0.0006319370004348457,-6.964145660400391,0.40099382400512695,False
14084,0.0007589926826767623,-6.905037879943848,0.2771639823913574,False
14085,0.0009368208120577037,-6.961905479431152,0.010046005249023438,False
14086,0.0009291945025324821,-6.868740558624268,0.11137628555297852,False
14087,0.0008116915705613792,-6.965770721435547,0.14938831329345703,False
14088,0.0008502468117512763,-6.947680473327637,0.12112808227539062,False
14089,0.0007987387361936271,-6.969969749450684,0.1612558364868164,False
14090,0.0008778029005043209,-6.912019729614258,0.12493038177490234,False
14091,0.0007875461596995592,-6.929285049438477,0.2160344123840332,False
14092,0.0007620702381245792,-6.934744358062744,0.24341630935668945,False
14093,0.0007631620392203331,-6.930859565734863,0.24587106704711914,False
14094,0.0007614339119754732,-6.939016819000244,0.23997783660888672,False
14095,0.0007670107297599316,-6.868619918823242,0.3030867576599121,False
14096,0.000788005068898201,-6.908677577972412,0.23606014251708984,False
14097,0.0007731611840426922,-6.995153427124023,0.1685771942138672,False
14098,0.0007712393417023122,-6.894824504852295,0.2713913917541504,False
14099,0.0008821964729577303,-6.92812442779541,0.10383844375610352,False
14100,0.000868531409651041,-6.899140357971191,0.14841556549072266,False
14101,0.0007790297386236489,-6.961578369140625,0.19460010528564453,False
14102,0.0008255869033746421,-6.932878017425537,0.1653275489807129,False
14103,0.000819215492811054,-6.940903186798096,0.1650404930114746,False
14104,0.0007780165760777891,-7.006161212921143,0.15131711959838867,False
14105,0.0008468179148621857,-6.903759956359863,0.1690845489501953,False
14106,0.0008740567718632519,-6.865999698638916,0.17522192001342773,False
14107,0.0008337784674949944,-6.886383533477783,0.20196056365966797,False
14108,0.0007987032295204699,-6.9174113273620605,0.21385860443115234,False
14109,0.0008613517857156694,-6.884322166442871,0.1715250015258789,False
14110,0.0008783489465713501,-6.9131550788879395,0.12317371368408203,False
14111,0.0008502707933075726,-6.919270038604736,0.14951038360595703,False
14112,0.0008105862070806324,-6.920775413513184,0.19574451446533203,False
14113,0.0008308688993565738,-6.9642534255981445,0.12758207321166992,False
14114,0.0007138769142329693,-6.875582695007324,0.36781740188598633,False
14115,0.0007079886854626238,-6.909823417663574,0.34184741973876953,False
14116,0.0008044554269872606,-6.93167781829834,0.19242477416992188,False
14117,0.0007458634208887815,-6.966055870056152,0.23357248306274414,False
14118,0.0007320421282202005,-6.949158668518066,0.2691488265991211,False
14119,0.0007449262775480747,-6.87123441696167,0.3296494483947754,False
14120,0.0008139248820953071,-6.943659782409668,0.16875505447387695,False
14121,0.0007956852205097675,-6.991905212402344,0.14314556121826172,False
14122,0.0008094498771242797,-7.020002841949463,0.09791803359985352,False
14123,0.0008928707684390247,-6.916444778442383,0.10350465774536133,False
14124,0.000864025205373764,-6.9269866943359375,0.12576532363891602,False
14125,0.0006813560030423105,-6.920951843261719,0.3690071105957031,False
14126,0.0005806841072626412,-6.881783962249756,0.5677990913391113,False
14127,0.0005973517545498908,-6.927661895751953,0.4936699867248535,False
14128,0.0005911030457355082,-6.8761982917785645,0.5556316375732422,False
14129,0.0006661606021225452,-6.930413722991943,0.3820662498474121,False
14130,0.0007809274247847497,-6.9338555335998535,0.2198929786682129,False
14131,0.0008792839362286031,-6.8626508712768555,0.17261505126953125,False
14132,0.0008319897460751235,-6.910673141479492,0.17981624603271484,False
14133,0.0008865227573551238,-6.959831237792969,0.0672450065612793,False
14134,0.0008815315086394548,-6.885395050048828,0.14732122421264648,False
14135,0.0008301606867462397,-6.870571613311768,0.22211599349975586,False
14136,0.0007856205920688808,-6.934121131896973,0.21364355087280273,False
14137,0.0007804611814208329,-6.951136589050293,0.20320844650268555,False
14138,0.0007578707300126553,-6.9014058113098145,0.2822732925415039,False
14139,0.0008332743309438229,-6.945323944091797,0.14362430572509766,False
14140,0.0007576017524115741,-6.9595489501953125,0.22448444366455078,False
14141,0.0007995977066457272,-6.8409552574157715,0.2891964912414551,False
14142,0.0006724062259308994,-6.870057106018066,0.4331045150756836,False
14143,0.000658414326608181,-6.873096942901611,0.4510617256164551,False
14144,0.0008732606656849384,-6.976485729217529,0.06564617156982422,False
14145,0.0008959699771367013,-6.941072463989258,0.07541561126708984,False
14146,0.0007740459404885769,-6.932947158813477,0.22964096069335938,False
14147,0.0007553164032287896,-6.926387786865234,0.2606630325317383,False
14148,0.0007621818222105503,-7.00895357131958,0.16906070709228516,False
14149,0.000746213598176837,-6.934511184692383,0.2646484375,False
14150,0.0007691287319175899,-6.9579854011535645,0.2109675407409668,False
14151,0.0007516436744481325,-6.898481369018555,0.29343748092651367,False
14152,0.0008498815004713833,-6.928225517272949,0.14101219177246094,False
14153,0.0010038771433755755,-6.804256916046143,0.0986332893371582,False
14154,0.0009813798824325204,-6.862659931182861,0.06287240982055664,False
14155,0.0009787488961592317,-6.94892692565918,-0.020712852478027344,False
14156,0.0009614010923542082,-6.894979000091553,0.05110025405883789,False
14157,0.0010245655430480838,-6.927803993225098,-0.04529285430908203,False
14158,0.0010777927236631513,-6.939849376678467,-0.10793685913085938,False
14159,0.0009329970926046371,-6.898766994476318,0.0772700309753418,False
14160,0.0009153312421403825,-7.047635555267334,-0.052503108978271484,False
14161,0.0008926087175495923,-7.012779235839844,0.0074634552001953125,False
14162,0.0008823356474749744,-6.984402656555176,0.04740285873413086,False
14163,0.0008808933198451996,-7.02224063873291,0.011198997497558594,False
14164,0.0009680711664259434,-7.0622663497924805,-0.1230936050415039,False
14165,0.0009414766100235283,-7.001925945281982,-0.034926414489746094,False
14166,0.0009072646498680115,-7.036061763763428,-0.032086849212646484,False
14167,0.0008985446766018867,-7.042959690093994,-0.02933788299560547,False
14168,0.0008986823377199471,-7.04755163192749,-0.034082889556884766,False
14169,0.0008620514417998493,-6.1781535148620605,0.8768825531005859,False
14170,0.0008400101796723902,-6.704893112182617,0.37601375579833984,False
14171,0.0007500411011278629,-6.961149215698242,0.23290109634399414,False
14172,0.0008163961465470493,-6.934455394744873,0.17493152618408203,False
14173,0.0007130302838049829,-7.035241603851318,0.20934343338012695,False
14174,0.0006787835736759007,-7.017325401306152,0.2764105796813965,False
14175,0.0006913110264576972,-7.000450134277344,0.2750248908996582,False
14176,0.0006780943367630243,-6.971529006958008,0.32322168350219727,False
14177,0.000671499699819833,-7.006742477416992,0.29776620864868164,False
14178,0.0008525930461473763,-6.970123767852783,0.0959324836730957,False
14179,0.0008597653941251338,-6.940182685852051,0.11750602722167969,False
14180,0.0005884080892428756,-7.03169059753418,0.40470123291015625,False
14181,0.0005943184951320291,-6.9748101234436035,0.45160388946533203,False
14182,0.0005837588105350733,-6.955477237701416,0.4888339042663574,False
14183,0.000607962952926755,-7.063853740692139,0.33989953994750977,False
14184,0.0005821291706524789,-6.942927360534668,0.5041747093200684,False
14185,0.0006075123674236238,-6.974390506744385,0.4301028251647949,False
14186,0.0005990485078655183,-6.946704387664795,0.47179555892944336,False
14187,0.0005994928651489317,-6.9623847007751465,0.45537519454956055,False
14188,0.0006041203741915524,-6.946249485015869,0.4638338088989258,False
14189,0.00057186558842659,-6.999897003173828,0.4649624824523926,False
14190,0.0005895026843063533,-6.937623500823975,0.49691295623779297,False
14191,0.0005613719113171101,-7.0691728591918945,0.41417407989501953,False
14192,0.0007474799058400095,-7.055696964263916,0.1417694091796875,False
14193,0.0008068959577940404,-7.02206563949585,0.09901189804077148,False
14194,0.0008326558745466173,-7.037101745605469,0.05258798599243164,False
14195,0.0008106310851871967,-6.999948024749756,0.1165165901184082,False
14196,0.0008186877239495516,-7.0152387619018555,0.09134817123413086,False
14197,0.0007586648571304977,-6.928223609924316,0.2544097900390625,False
14198,0.000811419915407896,-6.98549747467041,0.12999582290649414,False
14199,0.0008175742696039379,-7.0750508308410645,0.032895565032958984,False
14200,0.0008190216613002121,-6.980581760406494,0.12559795379638672,False
14201,0.0007916653994470835,-6.983947277069092,0.15616226196289062,False
14202,0.0008761142380535603,-7.007933616638184,0.030939579010009766,False
14203,0.000840747554320842,-7.055055141448975,0.024975299835205078,False
14204,0.0008788234554231167,-7.025475978851318,0.01031351089477539,False
14205,0.000827346695587039,-6.94807243347168,0.14800643920898438,False
14206,0.0007897483301348984,-6.9900617599487305,0.15246915817260742,False
14207,0.0008744070655666292,-6.953945159912109,0.08687639236450195,False
14208,0.0009291603346355259,-6.943165302276611,0.036988258361816406,False
14209,0.0008398848003707826,-6.991605281829834,0.08945083618164062,False
14210,0.0008825638215057552,-6.9885711669921875,0.04297590255737305,False
14211,0.0008222150499932468,-6.99125337600708,0.11103963851928711,False
14212,0.0008888657321222126,-6.9604082107543945,0.06403160095214844,False
14213,0.0009119166061282158,-6.944585800170898,0.05428028106689453,False
14214,0.0009106564684771001,-6.956570625305176,0.04367685317993164,False
14215,0.0008453442715108395,-6.972671031951904,0.1019134521484375,False
14216,0.0008722599595785141,-6.900092601776123,0.14318466186523438,False
14217,0.000870301213581115,-6.951878070831299,0.09364461898803711,False
14218,0.0008351905271410942,-6.965530872344971,0.1211233139038086,False
14219,0.0008927347953431308,-6.9046630859375,0.11543846130371094,False
14220,0.0008923651766963303,-6.955615043640137,0.06489992141723633,False
14221,0.0008222914184443653,-6.990778923034668,0.11142158508300781,False
14222,0.0008864120463840663,-6.896711826324463,0.13048934936523438,False
14223,0.0008960874401964247,-6.946054458618164,0.07030296325683594,False
14224,0.0008843268151395023,-7.012137413024902,0.01741647720336914,False
14225,0.0008274181163869798,-7.029521942138672,0.06647062301635742,False
14226,0.0008809277787804604,-7.012912273406982,0.020488262176513672,False
14227,0.0009021400474011898,-7.0973896980285645,-0.08775663375854492,False
14228,0.0008426758577115834,-6.989912986755371,0.0878291130065918,False
14229,0.0008086163434199989,-6.979849338531494,0.1391005516052246,False
14230,0.0008101879502646625,-6.975080966949463,0.14192962646484375,False
14231,0.0008001051028259099,-7.02162504196167,0.10789346694946289,False
14232,0.0008291374542750418,-6.999965190887451,0.09395408630371094,False
14233,0.0008930428884923458,-6.967141628265381,0.05261516571044922,False
14234,0.0008892982150427997,-6.916278839111328,0.10767507553100586,False
14235,0.0008285475778393447,-6.970170974731445,0.12445926666259766,False
14236,0.0008932079654186964,-6.911920547485352,0.1076517105102539,False
14237,0.0009162480127997696,-6.913684844970703,0.08044767379760742,False
14238,0.0008551532519049942,-7.014321804046631,0.04873943328857422,False
14239,0.0008297970634885132,-7.039571285247803,0.05355358123779297,False
14240,0.0008374028839170933,-7.137631416320801,-0.053619384765625,False
14241,0.0011273743584752083,-7.119845867156982,-0.3328685760498047,False
14242,0.0013185335556045175,-7.1223649978637695,-0.49188804626464844,False
14243,0.0011983067961409688,-7.120851516723633,-0.3948397636413574,False
14244,0.0011941057164222002,-7.104020595550537,-0.3744997978210449,False
14245,0.0012025475734844804,-7.20082950592041,-0.4783477783203125,False
14246,0.0012899554567411542,-7.093605041503906,-0.44123220443725586,False
14247,0.0013157675275579095,-6.9864935874938965,-0.35391807556152344,False
14248,0.0012273810571059585,-6.9795403480529785,-0.2774820327758789,False
14249,0.0012947777286171913,-7.038589954376221,-0.38994598388671875,False
14250,0.0012172054266557097,-7.073145866394043,-0.36276960372924805,False
14251,0.0012074382975697517,-7.066840648651123,-0.34841442108154297,False
14252,0.0012064065085723996,-7.049585819244385,-0.3303050994873047,False
14253,0.001196888741105795,-7.067320823669434,-0.34012603759765625,False
14254,0.0012104175984859467,-7.105564594268799,-0.3896007537841797,False
14255,0.0012235961621627212,-7.094776153564453,-0.3896322250366211,False
14256,0.0012899214634671807,-7.083093166351318,-0.4306941032409668,False
14257,0.0012215514434501529,-7.010184288024902,-0.30336904525756836,False
14258,0.001204809988848865,-7.055490016937256,-0.3348860740661621,False
14259,0.0012990199029445648,-7.041590690612793,-0.39621496200561523,False
14260,0.0012466093758121133,-7.001161575317383,-0.3146352767944336,False
14261,0.0012110035168007016,-7.014709949493408,-0.29922962188720703,False
14262,0.0012883865274488926,-7.05417537689209,-0.4005866050720215,False
14263,0.0012280468363314867,-7.024978160858154,-0.32346200942993164,False
14264,0.0012788521125912666,-7.014915943145752,-0.35390520095825195,False
14265,0.0011812759330496192,-7.0033183097839355,-0.2630043029785156,False
14266,0.0011529676849022508,-6.996847629547119,-0.2322983741760254,False
14267,0.0012279519578441978,-6.996744632720947,-0.2951512336730957,False
14268,0.0011576226679608226,-7.120331287384033,-0.35980796813964844,False
14269,0.0012532728724181652,-7.053639888763428,-0.37244081497192383,False
14270,0.00124284194316715,-7.100722312927246,-0.41117191314697266,False
14271,0.0012277605710551143,-7.061789035797119,-0.36003971099853516,False
14272,0.0011650366941466928,-7.161960124969482,-0.40781545639038086,False
14273,0.0011814701138064265,-6.989049434661865,-0.2488999366760254,False
14274,0.0011143317678943276,-7.047533988952637,-0.2489304542541504,False
14275,0.0011869710870087147,-7.098721981048584,-0.36321353912353516,False
14276,0.0012297738576307893,-7.101438045501709,-0.40132570266723633,False
14277,0.0011561684077605605,-7.106873989105225,-0.3450946807861328,False
14278,0.0011257079895585775,-7.13822078704834,-0.3497657775878906,False
14279,0.0011223722249269485,-7.038276195526123,-0.2468562126159668,False
14280,0.0012283200630918145,-7.098709583282471,-0.3974156379699707,False
14281,0.0012148177484050393,-6.974491596221924,-0.26215314865112305,False
14282,0.0011460371315479279,-7.105141639709473,-0.33456850051879883,False
14283,0.0012335797073319554,-7.053647994995117,-0.35662317276000977,False
14284,0.0012122726766392589,-7.046076774597168,-0.33164310455322266,False
14285,0.0011903924169018865,-6.987817287445068,-0.2551846504211426,False
14286,0.0011294774012640119,-7.075680732727051,-0.29056549072265625,False
14287,0.001150736236013472,-7.011289596557617,-0.24480485916137695,False
14288,0.0012396062957122922,-7.011165142059326,-0.31901025772094727,False
14289,0.001174212316982448,-7.084377288818359,-0.3380708694458008,False
14290,0.001250515109859407,-7.089292049407959,-0.40589189529418945,False
14291,0.0011658280855044723,-7.061554431915283,-0.3080883026123047,False
14292,0.0011372495209798217,-7.144802570343018,-0.36653900146484375,False
14293,0.0011099580442532897,-7.117500305175781,-0.31496763229370117,False
14294,0.00111085781827569,-7.092115879058838,-0.2903928756713867,False
14295,0.001188304158858955,-7.0624003410339355,-0.32801342010498047,False
14296,0.0011285055661574006,-7.076779842376709,-0.290804386138916,False
14297,0.0011981847928836942,-6.97173547744751,-0.2456221580505371,False
14298,0.0011840120423585176,-6.999121189117432,-0.26111888885498047,False
14299,0.0011528562754392624,-6.9624247550964355,-0.19777917861938477,False
14300,0.0011944487923756242,-7.109991550445557,-0.38075780868530273,False
14301,0.0012218978954479098,-6.965663433074951,-0.25913143157958984,False
14302,0.0012089983792975545,-7.002501010894775,-0.28536462783813477,False
14303,0.0012513856636360288,-6.991086006164551,-0.3083810806274414,False
14304,0.0011976206442341208,-7.002103805541992,-0.27551984786987305,False
14305,0.001222924212925136,-6.998401165008545,-0.2927079200744629,False
14306,0.001216013333760202,-7.039481163024902,-0.3281254768371582,False
14307,0.0012875717366114259,-7.003025054931641,-0.3488039970397949,False
14308,0.0011884283740073442,-7.098482608795166,-0.3642001152038574,False
14309,0.0012570129474624991,-7.13413143157959,-0.45590972900390625,False
14310,0.000963439408224076,-7.068519115447998,-0.12455558776855469,False
14311,0.000962886493653059,-7.0363450050354,-0.09180784225463867,False
14312,0.0009748545126058161,-7.07631778717041,-0.1441206932067871,False
14313,0.0009516519494354725,-7.037411212921143,-0.08115005493164062,False
14314,0.0009715873748064041,-7.079946994781494,-0.14439630508422852,False
14315,0.0009604994556866586,-7.015503406524658,-0.06848669052124023,False
14316,0.000962402147706598,-7.003274440765381,-0.05823469161987305,False
14317,0.0009683694806881249,-7.027401924133301,-0.08853721618652344,False
14318,0.0009418181725777686,-7.126943111419678,-0.16030597686767578,False
14319,0.0009382344433106482,-7.061143398284912,-0.0906977653503418,False
14320,0.0009036636329255998,-7.127520561218262,-0.11957311630249023,False
14321,0.0009030630462802947,-7.013188362121582,-0.004576683044433594,False
14322,0.0009029379580169916,-7.047171592712402,-0.038421630859375,False
14323,0.0009034317918121815,-7.016055583953857,-0.00785207748413086,False
14324,0.0009094697888940573,-6.974669933319092,0.02687978744506836,False
14325,0.0009134680149145424,-7.037664413452148,-0.0404963493347168,False
14326,0.0010810449020937085,-7.15670919418335,-0.3278064727783203,False
14327,0.0010753156384453177,-7.099185943603516,-0.26497459411621094,False
14328,0.001154420431703329,-7.054741859436035,-0.29145097732543945,False
14329,0.0013209775788709521,-7.178069591522217,-0.549443244934082,False
14330,0.0012931536184623837,-6.998838424682617,-0.3489398956298828,False
14331,0.0013122287346050143,-7.073401927947998,-0.43813562393188477,False
14332,0.001299834344536066,-7.089498519897461,-0.4447488784790039,False
14333,0.0011241339379921556,-7.033439636230469,-0.24358654022216797,False
14334,0.0011393398744985461,-7.087897300720215,-0.31146812438964844,False
14335,0.001115164952352643,-7.1237945556640625,-0.32593774795532227,False
14336,0.001128797885030508,-7.058614730834961,-0.27289819717407227,False
14337,0.0011238512815907598,-6.990442276000977,-0.20033788681030273,False
14338,0.0011256547877565026,-6.986654281616211,-0.1981520652770996,False
14339,0.0011395851615816355,-6.960588455200195,-0.18437480926513672,False
14340,0.0011118295369669795,-7.024811744689941,-0.22396230697631836,False
14341,0.0011350401910021901,-6.990049362182617,-0.20984268188476562,False
14342,0.0011240104213356972,-7.019993305206299,-0.23003053665161133,False
14343,0.0011270010145381093,-7.031590938568115,-0.24428272247314453,False
14344,0.0011276017175987363,-7.086876392364502,-0.30010032653808594,False
14345,0.0011050078319385648,-7.028603553771973,-0.2216053009033203,False
14346,0.00109865702688694,-7.092414379119873,-0.27965736389160156,False
14347,0.0010738455457612872,-7.055641174316406,-0.2200627326965332,False
14348,0.0012111299438402057,-7.041045188903809,-0.3256688117980957,False
14349,0.0012514754198491573,-7.015283107757568,-0.33264970779418945,False
14350,0.0010772156529128551,-6.988195419311523,-0.1557474136352539,False
14351,0.0010760835139080882,-7.168384075164795,-0.3348855972290039,False
14352,0.0010793502442538738,-7.036076068878174,-0.20560598373413086,False
14353,0.001074381754733622,-7.099693298339844,-0.26461362838745117,False
14354,0.0008031334728002548,-6.20613431930542,0.9196109771728516,False
14355,0.0007906297687441111,-6.746243476867676,0.3951730728149414,False
14356,0.0007963476818986237,-7.053896903991699,0.0803227424621582,False
14357,0.0008541711140424013,-7.0187458992004395,0.04546308517456055,False
14358,0.0007926817052066326,-7.074985504150391,0.0638427734375,False
14359,0.0008737852913327515,-7.09281063079834,-0.05127859115600586,False
14360,0.0008348494884558022,-7.021451950073242,0.06560993194580078,False
14361,0.0007866547093726695,-7.0846662521362305,0.06178474426269531,False
14362,0.0008774779853411019,-7.062685489654541,-0.025365829467773438,False
14363,0.0007688181358389556,-7.076377868652344,0.09297847747802734,False
14364,0.0008587645716033876,-7.004258155822754,0.05459403991699219,False
14365,0.000861353415530175,-7.106970310211182,-0.05112504959106445,False
14366,0.0007952742744237185,-7.06288480758667,0.07268190383911133,False
14367,0.0008783267694525421,-7.047426223754883,-0.011072158813476562,False
14368,0.0007641615229658782,-7.04060173034668,0.13482189178466797,False
14369,0.0008521024137735367,-6.986224174499512,0.08040666580200195,False
14370,0.0007527933339588344,-7.062459468841553,0.12793302536010742,False
14371,0.0008438636432401836,-6.982041835784912,0.09429359436035156,False
14372,0.0008431602618657053,-7.059647083282471,0.017520904541015625,False
14373,0.0007221262785606086,-7.073726654052734,0.15820026397705078,False
14374,0.0007113157771527767,-7.123053550720215,0.12393569946289062,False
14375,0.0007988440920598805,-7.081506729125977,0.049587249755859375,False
14376,0.0007260029087774456,-7.057281494140625,0.16929864883422852,False
14377,0.0007141656242311001,-7.043393611907959,0.19960260391235352,False
14378,0.0007157064392231405,-7.0573625564575195,0.18348169326782227,False
14379,0.0007969953003339469,-7.030664443969727,0.10274362564086914,False
14380,0.0007372044492512941,-7.057520866394043,0.15376901626586914,False
14381,0.0007367007783614099,-7.037627220153809,0.1743450164794922,False
14382,0.0007990958984009922,-7.041394233703613,0.08938455581665039,False
14383,0.000805993564426899,-7.134607791900635,-0.01241302490234375,False
14384,0.0008681691833771765,-7.078686714172363,-0.030714035034179688,False
14385,0.0008221156895160675,-7.072329521179199,0.03008413314819336,False
14386,0.0008848484721966088,-7.009662628173828,0.019301891326904297,False
14387,0.0008457442745566368,-7.097233772277832,-0.02312183380126953,False
14388,0.000893560063559562,-7.034064292907715,-0.014885902404785156,False
14389,0.0008354730089195073,-7.046126365661621,0.04018974304199219,False
14390,0.0008986729080788791,-7.00796365737915,0.005515575408935547,False
